0,label
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A1X5-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A1X6-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A1X8-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A1XG-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A1XL-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A1XL-01Z-00-DX2.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A1XQ-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A1XR-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A1XS-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A1XZ-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A1Y1-01Z-00-DX2.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A1Y2-01Z-00-DX2.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A27F-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A27H-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A27I-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A27N-01Z-00-DX2.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A27R-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A27R-01Z-00-DX2.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A27T-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A3Z5-01Z-00-DX3.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-D8-A73U-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-E2-A105-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-E2-A107-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-E2-A108-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-E2-A109-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-E2-A14U-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-E2-A14V-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-E2-A150-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-E2-A152-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-E2-A153-01Z-00-DX1.csv,1
datasets/HistoQC_reader_mil_c16/1/TCGA-E2-A154-01Z-00-DX1.csv,1
